Dataset,Horizon_min,Horizon_steps,Model,Seed,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,RareRMSE_kW,RMSE_persist_kW,SkillScore
Ausgrid,180,6,LSTM,7,ID_71,2000,562,0.539252752359217,0.387330851280123,0.167262019962536,0.405446902013345,0.786564642872687,0.314420299405067
Ausgrid,180,6,LSTM,7,ID_72,2000,512,0.394654492704815,0.263792993972026,0.168355029351336,0.250339639986342,0.519403781946273,0.240177860804182
Ausgrid,180,6,LSTM,7,ID_73,2000,200,0.325070912085102,0.185556144024532,0.13102045169427,0.337033526772311,0.45920682098703,0.292103476628707
Ausgrid,180,6,LSTM,7,ID_74,2000,305,0.944704949214457,0.541191199533892,0.169596172071704,0.748644846464493,1.35396616130702,0.302268419838126
Ausgrid,180,6,LSTM,7,ID_75,2000,396,1.10159293602263,0.755704740428808,0.191844624366763,0.831075218488014,1.36538766250649,0.193201340342858
Ausgrid,180,6,LSTM,7,ID_76,2000,280,0.543792331854879,0.323020469553955,0.172632486303136,0.353663627087349,0.803661006402898,0.323356082325263
Ausgrid,180,6,LSTM,7,ID_77,2000,357,0.584383355526351,0.373359147810746,0.181308147472612,0.519107681807295,0.81895286083815,0.2864261382172
Ausgrid,180,6,LSTM,7,ID_78,2000,151,0.673123675273697,0.436069820270687,0.124652532458092,0.542023576149125,0.886915278750595,0.241050761666964
Ausgrid,180,6,LSTM,7,ID_79,2000,274,0.625656222342449,0.421215884988557,0.144894910222892,0.59426192939324,0.860460972522448,0.27288251028012
Ausgrid,180,6,LSTM,7,ID_8,2000,350,0.810090431872298,0.60169730787972,0.106759413794451,0.769206520977512,1.19594757760595,0.322637173199566
Ausgrid,180,6,LSTM,7,ID_80,2000,658,0.804722633162886,0.59309573236802,0.1885099612456,0.537188083068859,1.2044970671877,0.331901542075334
Ausgrid,180,6,LSTM,7,ID_81,2000,387,0.624675245480831,0.408311010375887,0.259416630183069,0.364907133548917,0.794757582119711,0.214005302327851
Ausgrid,180,6,LSTM,7,ID_82,2000,321,1.32596983880627,0.874171075735304,0.191558774748089,0.983125211324867,1.66844040148248,0.205263887383637
Ausgrid,180,6,LSTM,7,ID_83,2000,707,0.515314418938315,0.352439397674809,0.157203910597412,0.460256124007749,0.695290314269633,0.258849996379388
Ausgrid,180,6,LSTM,7,ID_84,2000,115,0.575757501398112,0.320461792647024,0.124246331764806,0.781532342827537,0.80874460627342,0.288084894870433
Ausgrid,180,6,LSTM,7,ID_85,2000,451,1.07635123493734,0.771017924225283,0.128797753588029,0.936520233158617,1.35934077227188,0.208181453177173
Ausgrid,180,6,LSTM,7,ID_86,2000,241,0.706702251658572,0.43866730784215,0.121845215803202,0.729299397999153,0.882835089287612,0.199508197812082
Ausgrid,180,6,LSTM,7,ID_87,2000,113,0.223920641793236,0.130830328399631,0.110634914619477,0.226120907399083,0.286774103810821,0.219174120613929
Ausgrid,180,6,LSTM,7,ID_88,2000,445,0.228967346407262,0.142797805480123,0.114313346317618,0.196214680117726,0.281015425169487,0.185214312455745
Ausgrid,180,6,LSTM,7,ID_89,2000,350,0.75060024112146,0.51821655084274,0.165579548334049,0.646334041074582,0.975708202671863,0.230712379924624
Ausgrid,180,6,LSTM,7,ID_9,2000,364,0.28557146591292,0.22791743212425,0.0953541799799387,0.297596195750879,0.283220740861467,-0.00829997493934509
Ausgrid,180,6,LSTM,7,ID_90,2000,244,0.256809177667983,0.163974438041914,0.151509839332143,0.18320573391618,0.31750851534118,0.191173889015142
Ausgrid,180,6,LSTM,7,ID_91,2000,397,0.890577480715657,0.683517016341212,0.180582982009307,0.721645342250327,1.16350848466629,0.234575860466473
Ausgrid,180,6,LSTM,7,ID_92,2000,423,0.437909745774531,0.267125100521185,0.139817926492507,0.376581950451607,0.547798036206134,0.200600007974933
Ausgrid,180,6,LSTM,7,ID_93,2000,214,0.476961539823746,0.317543249091401,0.104085077278763,0.534923055332704,0.573661756899404,0.168566609003736
Ausgrid,180,6,LSTM,7,ID_94,2000,199,0.651216792132295,0.433676956750674,0.177285304955066,0.453419270413212,0.803852459325581,0.189880201798903
Ausgrid,180,6,LSTM,7,ID_95,2000,287,0.921316264002373,0.590678698046029,0.220621710728537,1.0727604351639,1.32977875563869,0.307165752125537
Ausgrid,180,6,LSTM,7,ID_96,2000,239,0.960829635472828,0.62494368177194,0.141153378434936,0.778189326433578,1.37303800507289,0.30021628540295
Ausgrid,180,6,LSTM,7,ID_97,2000,246,0.40897345732171,0.277060488006605,0.138073415706182,0.296169823255594,0.516949208706968,0.208871102937434
Ausgrid,180,6,LSTM,7,ID_98,2000,229,0.577202247915195,0.36846972199355,0.208450763238556,0.345129881117288,0.722300717243759,0.200883739783962
Ausgrid,180,6,LSTM,7,ID_99,2000,469,0.313946560404945,0.187383744061005,0.144630512284144,0.226076333372457,0.468181081744679,0.329433476391182
Ausgrid,180,6,LSTM,123,ID_1,2000,605,0.667071476605672,0.46623180818103,0.202511073650781,0.47925806371421,0.830048432162468,0.19634632057819
Ausgrid,180,6,LSTM,123,ID_10,2000,528,0.392898636546334,0.273808502701455,0.121602420464912,0.364706963439224,0.500149224821923,0.214437177851822
Ausgrid,180,6,LSTM,123,ID_100,2000,258,0.537331597176195,0.378544306595217,0.0907829543486747,0.536113859528751,0.692484704172038,0.224052756777278
Ausgrid,180,6,LSTM,123,ID_101,2000,207,0.419252905790165,0.263505328868294,0.131220334641667,0.530370703164395,0.507919546748744,0.174568278630238
Ausgrid,180,6,LSTM,123,ID_102,2000,259,0.552867539871649,0.408078071219717,0.158907883165137,0.434308643363983,0.799831246723325,0.308769765951773
Ausgrid,180,6,LSTM,123,ID_103,2000,271,0.488430351578318,0.338090965769943,0.108927375463496,0.601221388671863,0.550112749471935,0.112126828459852
Ausgrid,180,6,LSTM,123,ID_104,2000,266,1.41144922256927,0.879518683510177,0.17594729775234,0.968411322705688,1.83845535282255,0.232263530141051
Ausgrid,180,6,LSTM,123,ID_105,2000,200,0.287682930724017,0.206300162585141,0.0775615934701011,0.312214932300951,0.395428413999427,0.272477847976716
Ausgrid,180,6,LSTM,123,ID_106,2000,257,0.825877952271036,0.517385064586814,0.148792361152435,0.823407860883119,1.05948624102241,0.220492045772999
Ausgrid,180,6,LSTM,123,ID_107,2000,250,0.370941436816066,0.248851549992573,0.126084784777724,0.425335123045966,0.415523820789148,0.107292005277612
Ausgrid,180,6,LSTM,123,ID_108,2000,474,0.516597590077847,0.329607848872461,0.144827722633109,0.379672839962843,0.738905277405467,0.300860873680878
Ausgrid,180,6,LSTM,123,ID_109,2000,155,0.657873702346412,0.43444577763129,0.179648744496562,0.47487976977807,0.807627469446052,0.185424311040776
Ausgrid,180,6,LSTM,123,ID_11,2000,239,0.510345319769602,0.333525198432578,0.153950787112359,0.456213129567695,0.721609303054122,0.292767821022223
Ausgrid,180,6,LSTM,123,ID_110,2000,687,0.463499426907215,0.298847294928534,0.110841807359145,0.486820992319104,0.603813082257628,0.232379290004428
Ausgrid,180,6,LSTM,123,ID_111,2000,260,0.774797354519116,0.427659777253585,0.174740043869895,1.17142825008303,0.936743031366935,0.172881645686225
Ausgrid,180,6,LSTM,123,ID_112,2000,532,0.72814450257407,0.500946959936026,0.19342293375359,0.455588168607399,1.04919482305254,0.305996859138516
Ausgrid,180,6,LSTM,123,ID_113,2000,260,0.454101804626351,0.314667616636679,0.15036483596899,0.323755403508487,0.639676308741906,0.290106889343044
Ausgrid,180,6,LSTM,123,ID_114,2000,321,0.971573321381743,0.686793275479283,0.162060696263251,0.952030406562572,1.36102380374209,0.286145239553903
Ausgrid,180,6,LSTM,123,ID_115,2000,292,0.325323818061439,0.213722581016451,0.146390594456842,0.210767698417819,0.458209584502555,0.290010883524798
Ausgrid,180,6,LSTM,123,ID_116,2000,247,0.355866940868236,0.235356048131184,0.130210625233071,0.313481803044969,0.472513157592941,0.246863425600505
Ausgrid,180,6,LSTM,123,ID_117,2000,391,0.2716419591343,0.177781421351589,0.12034412355709,0.229821164167175,0.376438725021858,0.278389971386374
Ausgrid,180,6,LSTM,123,ID_118,2000,193,0.554772162635206,0.318694405176682,0.190156528007407,0.471584288940001,0.682345412312763,0.186962859829534
Ausgrid,180,6,LSTM,123,ID_119,2000,369,0.434097917291058,0.276479104231261,0.136939406085507,0.325172975669893,0.617209149001494,0.296676146176168
Ausgrid,180,6,LSTM,123,ID_12,2000,167,0.395910465072022,0.232591606667497,0.146037995091137,0.733340300485466,0.506261140640175,0.217971846364926
Ausgrid,180,6,LSTM,123,ID_120,2000,286,0.608502604872193,0.430084229534707,0.110596620296655,0.718778983540189,0.67782365630742,0.102270038512476
Ausgrid,180,6,LSTM,123,ID_121,2000,662,0.889393185095396,0.56066015661736,0.216925167096438,0.531885724699019,1.19508990206145,0.25579390842375
Ausgrid,180,6,LSTM,123,ID_122,2000,134,0.549162467604657,0.351993349025287,0.0910717193374222,0.731841620497402,0.500858371084759,-0.0964426259169444
Ausgrid,180,6,LSTM,123,ID_123,2000,587,0.383765749508773,0.268864760194897,0.153725204494709,0.302143286457147,0.503223668493993,0.237385334721486
Ausgrid,180,6,LSTM,123,ID_124,2000,347,0.739708981364234,0.498360598844141,0.14208777974726,0.618600877296457,0.98508998877675,0.249095016910305
Ausgrid,180,6,LSTM,123,ID_125,2000,231,0.664689801723082,0.440495190200632,0.217077009053913,0.546667199161088,0.808685500108712,0.178061432245629
Ausgrid,180,6,LSTM,123,ID_126,2000,285,0.560835664963487,0.336839428170398,0.127462651128065,0.728845988406821,0.641730558473595,0.12605741216769
Ausgrid,180,6,LSTM,123,ID_127,2000,331,0.437020675243426,0.278958849159525,0.140021811368281,0.309326339591976,0.609042540691401,0.282446387493214
Ausgrid,180,6,LSTM,123,ID_128,2000,151,0.580966026158574,0.418768670402682,0.161509107633232,0.525827972112238,0.635120798608039,0.0852668855565002
Ausgrid,180,6,LSTM,123,ID_129,2000,270,0.639236453559657,0.427451382751122,0.146479480650701,0.493606429277072,0.902715643808828,0.291873960594582
Ausgrid,180,6,LSTM,123,ID_13,2000,314,0.603659701653342,0.421695983237955,0.126872572856944,0.658840394035066,0.809608072983111,0.254380333154194
Ausgrid,180,6,LSTM,123,ID_130,2000,290,0.585691725668196,0.417717896213246,0.148538490873313,0.480043744202646,0.698476281954149,0.161472277870928
Ausgrid,180,6,LSTM,123,ID_131,2000,132,0.659019552275068,0.436104634839931,0.113400778514557,0.429426432606553,0.933316063686453,0.293894557357082
Ausgrid,180,6,LSTM,123,ID_132,2000,229,0.244638675963241,0.169087297650322,0.164850859813505,0.202193260423905,0.330020681105847,0.258717135109547
Ausgrid,180,6,LSTM,123,ID_133,2000,438,0.601276235476714,0.377676174961008,0.126637791802172,0.574694764598415,0.820765279649746,0.267419991579927
Ausgrid,180,6,LSTM,123,ID_134,2000,346,0.942188321118385,0.69286931540451,0.117415423099345,0.834726691058221,1.28875917040801,0.26891824108604
Ausgrid,180,6,LSTM,123,ID_135,2000,298,0.26302176764974,0.161021213381495,0.157498064460922,0.197683346345772,0.369313597969696,0.287809143514607
Ausgrid,180,6,LSTM,123,ID_136,2000,350,0.243860951956747,0.156360579093762,0.156120967962066,0.186383735317862,0.307681629454666,0.207424400381116
Ausgrid,180,6,LSTM,123,ID_137,2000,345,0.591919291772522,0.374629781424128,0.156426874147072,0.423669902274703,0.754295901181522,0.215269112764175
Ausgrid,180,6,LSTM,123,ID_138,2000,78,0.81811307058709,0.570324114500455,0.173440012590066,0.866939571982064,0.774017375319467,-0.0569699036141447
Ausgrid,180,6,LSTM,123,ID_139,2000,267,0.616521549450168,0.423861813421723,0.151815953156669,0.426382320629904,0.772652411983463,0.202071280839587
Ausgrid,180,6,LSTM,123,ID_14,2000,252,0.628068654277281,0.394862741624575,0.210902838911108,0.56038187872119,0.85479492530451,0.265240544036291
Ausgrid,180,6,LSTM,123,ID_140,2000,333,0.311993074012458,0.241771250557028,0.109306335708391,0.304844130591015,0.42761675219373,0.270390899299682
Ausgrid,180,6,LSTM,123,ID_141,2000,195,1.06766415921956,0.803705654560976,0.176648603444666,1.03097009368285,1.2603949201971,0.152912994085537
Ausgrid,180,6,LSTM,123,ID_142,2000,317,0.446144346027344,0.294247441001102,0.127908356085821,0.334828814739364,0.626827950207482,0.288250713964385
Ausgrid,180,6,LSTM,123,ID_143,2000,122,0.848588526607615,0.499509004282346,0.132839786509146,0.848924659558125,1.04008213984247,0.184113932832129
Ausgrid,180,6,LSTM,123,ID_144,2000,273,0.343031512895371,0.236268606062952,0.144800743310597,0.274718279401979,0.509778433427905,0.327096851491493
Ausgrid,180,6,LSTM,123,ID_145,2000,248,0.701696078421057,0.598847763879504,0.182258721667807,0.569221996851073,0.74182382989533,0.0540933707669314
Ausgrid,180,6,LSTM,123,ID_146,2000,126,0.347429405760113,0.222187671438772,0.133319035211095,0.399922044056033,0.439269741528631,0.209075033142323
Ausgrid,180,6,LSTM,123,ID_147,2000,214,0.749907792817194,0.548858644648548,0.105620815889746,0.7305145846476,1.02511212515053,0.268462664308963
Ausgrid,180,6,LSTM,123,ID_148,2000,385,0.739844809566885,0.542980360133499,0.167300917536562,0.562791184776025,0.947860879005077,0.219458439572416
Ausgrid,180,6,LSTM,123,ID_149,2000,386,0.889004081655807,0.611902962927653,0.181865882537641,0.758940918033009,1.11384415180753,0.201859541828052
Ausgrid,180,6,LSTM,123,ID_15,2000,446,0.182720597641735,0.117457588767856,0.125151094275161,0.149340385460204,0.23272427407083,0.214862315625383
Ausgrid,180,6,LSTM,123,ID_150,2000,470,0.179551111957858,0.11778136785739,0.112641851918355,0.152770790229621,0.23929122080731,0.249654411256306
Ausgrid,180,6,LSTM,123,ID_151,2000,145,0.452405948436469,0.275737916027661,0.139201830288144,0.393812363979995,0.588141811576759,0.230787644184647
Ausgrid,180,6,LSTM,123,ID_152,2000,256,0.858979612840851,0.523495627074863,0.118200179002645,0.852400816648877,1.18166220174464,0.273075155004003
Ausgrid,180,6,LSTM,123,ID_153,2000,492,0.276505167347015,0.186777545604166,0.125115460338016,0.2141866707098,0.410902697770428,0.327078724848142
Ausgrid,180,6,LSTM,123,ID_154,2000,329,0.445024279252275,0.265881036033862,0.13910877689491,0.420710648328483,0.639741459050638,0.304368549268823
Ausgrid,180,6,LSTM,123,ID_155,2000,421,0.309597759873826,0.185069613163233,0.18605634607802,0.168805151274359,0.412722080379676,0.249863831881694
Ausgrid,180,6,LSTM,123,ID_156,2000,417,0.962845694980583,0.66141816833429,0.175062853632833,0.677504409676047,1.33620518642434,0.279417783463977
Ausgrid,180,6,LSTM,123,ID_157,2000,204,0.77766221075716,0.512611380394891,0.17467704644141,0.632904984971267,0.828441750395024,0.0612952444920243
Ausgrid,180,6,LSTM,123,ID_158,2000,237,0.820707094044825,0.661490128069489,0.251288148819603,0.5692020106506,1.16924836039419,0.298090019328193
Ausgrid,180,6,LSTM,123,ID_159,2000,270,1.16057906421715,0.703599366475152,0.168731981468683,1.17892289309483,1.4413970521959,0.194823478756903
Ausgrid,180,6,LSTM,123,ID_16,2000,195,0.729094813358827,0.441621399619237,0.17264854685267,1.00127504688393,0.984475386958993,0.259407778988794
Ausgrid,180,6,LSTM,123,ID_160,2000,254,0.688575993099658,0.456154380913194,0.138769849475949,0.753546608326537,0.898964955170364,0.234034664934002
Ausgrid,180,6,LSTM,123,ID_161,2000,420,0.87857819154435,0.632120174732815,0.165544579353398,0.717369826531357,1.16118545796179,0.243378234268882
Ausgrid,180,6,LSTM,123,ID_162,2000,626,0.39689232523202,0.272794436406909,0.119726552789607,0.344138076853164,0.537439495685651,0.261512545285353
Ausgrid,180,6,LSTM,123,ID_163,2000,500,0.254769850271674,0.17336375713079,0.117189443547228,0.222458420086155,0.341927639934246,0.25490126998605
Ausgrid,180,6,LSTM,123,ID_164,2000,172,0.439755334417107,0.287546953580529,0.146098117746547,0.402875424355588,0.582249452680452,0.244730360170125
Ausgrid,180,6,LSTM,123,ID_165,2000,445,0.447856986099305,0.321917485811485,0.165494160070397,0.32520188629471,0.641125621369684,0.301452053744919
Ausgrid,180,6,LSTM,123,ID_166,2000,256,0.808866650894044,0.606605618288945,0.174852280781246,0.718116537676516,1.15717600695075,0.300999462453886
Ausgrid,180,6,LSTM,123,ID_167,2000,516,0.535056835535589,0.350697051704002,0.140024713839669,0.46273154429117,0.736348269097366,0.273364441813009
Ausgrid,180,6,LSTM,123,ID_168,2000,325,0.339254742394874,0.247324967664509,0.0877520634431112,0.377078615403564,0.394276727336072,0.139551693332127
Ausgrid,180,6,LSTM,123,ID_169,2000,397,0.370858947181475,0.215481209407724,0.153755782413547,0.277426787733411,0.551632758273874,0.327706809251254
Ausgrid,180,6,LSTM,123,ID_17,2000,251,0.883842608851865,0.599922619588087,0.154897600210983,0.926957746090898,1.14885785330078,0.230677140507421
Ausgrid,180,6,LSTM,123,ID_170,2000,155,0.386060724463343,0.253545975340486,0.148029418889318,0.264052640294553,0.477897185885351,0.192167822147503
Ausgrid,180,6,LSTM,123,ID_171,2000,507,0.366042900197897,0.248436156028686,0.1235471078507,0.337257222510506,0.414549163218941,0.117009675389034
Ausgrid,180,6,LSTM,123,ID_172,2000,213,0.383148418430597,0.24528517014501,0.11613479100216,0.391640465040613,0.524285700031469,0.269199182034528
Ausgrid,180,6,LSTM,123,ID_173,2000,292,0.400214420814241,0.270326106283069,0.119824676890491,0.340307374475924,0.562947597449982,0.289073401099647
Ausgrid,180,6,LSTM,123,ID_174,2000,250,0.295599906479639,0.183699218972899,0.124884834886496,0.222164966868169,0.40865771550387,0.276656489612173
Ausgrid,180,6,LSTM,123,ID_175,2000,347,1.12771074361455,0.90750210819136,0.167041036810971,0.960237073558385,1.55664049586717,0.275548370604143
Ausgrid,180,6,LSTM,123,ID_176,2000,638,0.531505256910246,0.336229785893349,0.14124283346804,0.526101604719109,0.583349161318738,0.0888728532518882
Ausgrid,180,6,LSTM,123,ID_177,2000,347,0.567324778825289,0.339099881539764,0.144504528483263,0.628813431145049,0.761131688027674,0.254629930997352
Ausgrid,180,6,LSTM,123,ID_178,2000,419,0.338180997791321,0.250123772544468,0.112629387128262,0.363092148308176,0.51480478210473,0.343088857083455
Ausgrid,180,6,LSTM,123,ID_179,2000,346,0.543125949932455,0.327397113704883,0.158530633371995,0.495041432009465,0.767734906179858,0.29256056281852
Ausgrid,180,6,LSTM,123,ID_18,2000,294,0.395719685077108,0.245667169359324,0.149565229827313,0.361680822964916,0.563070316838293,0.297210893127662
Ausgrid,180,6,LSTM,123,ID_180,2000,337,0.364610402316393,0.287329213540278,0.0986716250900205,0.351979882719186,0.501414712688313,0.272836649803213
Ausgrid,180,6,LSTM,123,ID_181,2000,271,0.664143613389762,0.468345056432001,0.160965490399845,0.491107935235703,1.02595422294896,0.352657654178004
Ausgrid,180,6,LSTM,123,ID_182,2000,98,0.246534299159092,0.144794724729069,0.128003270591428,0.443049346533533,0.33774319020838,0.270053975012832
Ausgrid,180,6,LSTM,123,ID_183,2000,338,0.302548592709366,0.184077140612047,0.136160482767491,0.199055105885072,0.439719643928719,0.311951155954246
Ausgrid,180,6,LSTM,123,ID_184,2000,618,0.482252556740648,0.317515928552306,0.157290462081099,0.357723715457422,0.666383055626177,0.27631329658061
Ausgrid,180,6,LSTM,123,ID_185,2000,216,0.947482167265853,0.722509252571893,0.186992602505619,0.671769328975969,1.04819959486911,0.0960861157514854
Ausgrid,180,6,LSTM,123,ID_186,2000,316,0.215161878691642,0.147002126888723,0.123863402985247,0.19049967345801,0.29958251460466,0.281794269683671
Ausgrid,180,6,LSTM,123,ID_187,2000,259,0.408103092872847,0.172368075619572,0.236960640138918,0.28532261795419,0.558260032952701,0.268973115065494
Ausgrid,180,6,LSTM,123,ID_188,2000,295,1.15251769394333,0.695174337728575,0.151288749533122,0.821880065510246,1.66664901361265,0.308482059191866
